Id,SalePrice
1461,118516.648335
1462,153449.900616
1463,184710.373967
1464,197375.010171
1465,195688.770415
1466,171207.747078
1467,178184.471393
1468,159279.20789
1469,191857.003262
1470,117861.098266
1471,196122.481338
1472,96161.5299791
1473,93380.519524
1474,144048.705019
1475,106607.857219
1476,372239.502747
1477,242911.051001
1478,281078.76337
1479,286951.534355
1480,466942.027216
1481,309377.615025
1482,207382.532387
1483,183828.205087
1484,158639.99411
1485,188506.442727
1486,196741.443031
1487,330992.450312
1488,229231.341552
1489,192464.582954
1490,245911.483113
1491,197369.653374
1492,93865.9720647
1493,176734.391468
1494,293981.580699
1495,288298.753473
1496,236520.780726
1497,178009.35698
1498,166342.310971
1499,158551.419861
1500,154018.298939
1501,175019.529561
1502,142964.445848
1503,286342.349397
1504,239130.958166
1505,225988.118102
1506,189297.871439
1507,251332.675789
1508,199925.542083
1509,158534.577717
1510,142310.288529
1511,155829.196258
1512,178832.357138
1513,145210.611299
1514,155910.290645
1515,204570.752877
1516,156103.516056
1517,163998.798476
1518,132081.590511
1519,209190.65419
1520,125657.226233
1521,132516.396489
1522,181760.158321
1523,108826.281142
1524,128297.674484
1525,120792.989832
1526,110342.420344
1527,102844.298076
1528,138256.709717
1529,148135.049685
1530,178515.532095
1531,105981.755034
1532,97863.3996142
1533,151320.699447
1534,130867.224878
1535,152732.448522
1536,107630.861007
1537,56962.6014371
1538,142689.238088
1539,186862.918254
1540,97694.8057428
1541,143796.81037
1542,146673.639193
1543,191230.457132
1544,89603.6538811
1545,114231.25858
1546,134576.597999
1547,135043.478689
1548,140215.584298
1549,119860.578169
1550,133104.152902
1551,111680.748803
1552,135056.147281
1553,148917.789674
1554,113888.775867
1555,161267.898831
1556,86844.5201232
1557,113099.4682
1558,103140.533203
1559,54318.248845
1560,134544.058768
1561,128600.993676
1562,127585.441162
1563,117389.89453
1564,161035.45069
1565,149234.565159
1566,240444.895964
1567,78300.6218717
1568,237515.256003
1569,128433.068731
1570,133667.613303
1571,120273.318144
1572,145760.390099
1573,240637.536357
1574,120493.304165
1575,227686.006181
1576,251776.264
1577,180296.044051
1578,145270.871139
1579,146328.211689
1580,194200.662773
1581,157309.294737
1582,122170.060276
1583,288549.657271
1584,220199.972388
1585,138417.176842
1586,63444.9983906
1587,102848.86428
1588,151681.452972
1589,102815.723062
1590,136323.452509
1591,91791.1785534
1592,122329.352217
1593,122395.107147
1594,134566.479436
1595,98442.1170618
1596,227621.798523
1597,196521.699887
1598,227086.431939
1599,161818.372771
1600,158566.354047
1601,64781.9594826
1602,116616.165652
1603,72924.3212963
1604,253437.580638
1605,238100.696678
1606,168099.755514
1607,178627.146308
1608,217469.120574
1609,181813.832254
1610,147147.442216
1611,140376.317773
1612,176029.056484
1613,166258.099047
1614,124562.733013
1615,93371.3990495
1616,78415.2497831
1617,93487.3215366
1618,124248.71479
1619,136446.135379
1620,139760.439752
1621,141538.035458
1622,137827.735159
1623,249698.493573
1624,220356.14279
1625,120053.434605
1626,171092.239613
1627,194905.192265
1628,269552.863212
1629,172266.349157
1630,354511.32755
1631,227685.537261
1632,244339.520362
1633,167642.322136
1634,185386.47468
1635,176079.900468
1636,152167.202394
1637,207890.280668
1638,178894.163969
1639,188328.150555
1640,254334.242256
1641,179709.889657
1642,244314.710451
1643,213213.177548
1644,230403.336523
1645,201844.53995
1646,156425.652975
1647,157465.617666
1648,129703.212534
1649,140857.494916
1650,110271.073734
1651,122288.118845
1652,96813.1906147
1653,98797.462874
1654,142428.366419
1655,132239.756584
1656,137959.96732
1657,144450.765997
1658,143458.589468
1659,111341.934208
1660,150197.117133
1661,432868.310396
1662,384240.476719
1663,383400.111165
1664,485197.68665
1665,314566.307478
1666,313756.790848
1667,385817.565202
1668,355553.266775
1669,299746.549266
1670,350162.540423
1671,263369.429442
1672,399954.348236
1673,282405.200046
1674,236967.353925
1675,202451.891077
1676,200499.904866
1677,221113.508615
1678,443291.446776
1679,368579.483447
1680,337627.53203
1681,251084.991589
1682,296520.240002
1683,185878.920449
1684,174211.586885
1685,176824.161424
1686,168246.660663
1687,169169.96104
1688,191698.288871
1689,194422.734665
1690,196780.080617
1691,185380.491327
1692,260243.587373
1693,163587.301437
1694,180312.824738
1695,157570.576367
1696,269434.329059
1697,161808.370393
1698,338334.82725
1699,303754.577281
1700,257870.002363
1701,275093.909387
1702,234937.591323
1703,232452.363715
1704,270153.378921
1705,239462.151584
1706,417475.048395
1707,214233.874828
1708,200853.116908
1709,258804.921247
1710,219180.262595
1711,273413.701468
1712,252239.338436
1713,276293.995897
1714,223726.592424
1715,208032.929361
1716,184488.360752
1717,175175.889659
1718,140140.92549
1719,202888.531099
1720,224399.613686
1721,163539.69219
1722,128459.870527
1723,155083.555749
1724,202889.45655
1725,237685.607186
1726,188201.814442
1727,157784.897327
1728,172836.251666
1729,167576.463619
1730,162854.374277
1731,120079.829308
1732,121578.336294
1733,113814.742559
1734,121713.624919
1735,125882.607076
1736,104793.376336
1737,272154.46086
1738,256867.818743
1739,253732.88486
1740,217690.700301
1741,192850.157858
1742,173789.063575
1743,178633.119803
1744,319456.439675
1745,230198.183238
1746,180783.106482
1747,207137.173602
1748,218592.804583
1749,141271.472814
1750,125387.546312
1751,257943.764094
1752,114098.780538
1753,154509.532905
1754,189582.644284
1755,167476.456591
1756,123711.844871
1757,118034.85379
1758,141018.765332
1759,162506.436244
1760,167381.709161
1761,155703.12159
1762,180865.92207
1763,183782.035641
1764,110828.688161
1765,176348.932518
1766,192647.47859
1767,237985.676119
1768,140781.678825
1769,173301.068041
1770,153381.549433
1771,124048.599475
1772,135269.78363
1773,121229.394766
1774,145959.615919
1775,138845.035506
1776,124310.816833
1777,112529.347008
1778,141276.381548
1779,118193.497364
1780,179783.301103
1781,128763.45357
1782,82841.7260584
1783,142006.267881
1784,106891.639126
1785,126797.361242
1786,133683.085329
1787,160107.428629
1788,59529.8976226
1789,98361.847998
1790,75637.0644738
1791,181605.281755
1792,166383.604638
1793,130532.802847
1794,154506.490149
1795,136226.92271
1796,118853.7032
1797,114715.958617
1798,121229.393409
1799,108608.558009
1800,128585.941486
1801,124330.19569
1802,134030.546718
1803,146394.62854
1804,142819.778331
1805,135325.448844
1806,128325.313193
1807,135642.102941
1808,122682.744551
1809,120458.510623
1810,134369.065428
1811,101232.258592
1812,103180.780221
1813,122559.219886
1814,97233.9196374
1815,51193.7781342
1816,101496.687426
1817,109286.157445
1818,148086.615012
1819,123166.279527
1820,49588.8341698
1821,120693.550332
1822,149085.130244
1823,41989.5940678
1824,132085.49381
1825,131870.30974
1826,101041.812393
1827,102548.315471
1828,134888.870742
1829,127577.371949
1830,142902.688106
1831,143312.873317
1832,68626.1814337
1833,139428.701338
1834,115521.524645
1835,117484.508829
1836,130333.545573
1837,91826.2048633
1838,127382.098972
1839,102114.734685
1840,136649.817136
1841,133110.384904
1842,87505.3606619
1843,127164.633722
1844,132746.225535
1845,139332.402212
1846,157608.358013
1847,161478.887274
1848,47729.797501
1849,119015.71701
1850,117902.474436
1851,157527.429779
1852,126057.170826
1853,122865.885745
1854,170335.35811
1855,155496.400038
1856,227952.758105
1857,157806.566296
1858,143144.172978
1859,117817.019077
1860,148170.734488
1861,116890.988588
1862,298574.706386
1863,277795.618026
1864,277898.822333
1865,350621.71166
1866,328631.632148
1867,220339.901166
1868,292237.342312
1869,204234.555505
1870,219281.023649
1871,245065.866097
1872,178572.897787
1873,244617.472649
1874,153351.264656
1875,197734.430545
1876,200552.046493
1877,213510.118065
1878,206804.270126
1879,128525.004849
1880,129869.571001
1881,244645.985233
1882,244945.610044
1883,188215.729781
1884,207522.860702
1885,233441.697911
1886,277647.277024
1887,218557.442296
1888,262893.36382
1889,173254.741273
1890,116192.461048
1891,127319.193126
1892,94125.2264594
1893,131332.207035
1894,125178.865293
1895,134964.854038
1896,126638.625938
1897,113029.647552
1898,110496.697549
1899,159062.247663
1900,145546.556146
1901,174999.755046
1902,157610.201552
1903,208452.70225
1904,142887.151117
1905,203782.725567
1906,164902.908055
1907,219351.654353
1908,107279.675868
1909,134148.622276
1910,119972.225375
1911,220309.15551
1912,354707.998511
1913,144981.806748
1914,56801.1979028
1915,307649.820334
1916,66985.3190426
1917,242553.91556
1918,138702.85025
1919,186425.6901
1920,166017.715386
1921,378006.123704
1922,309078.693793
1923,239663.080349
1924,217228.398093
1925,197258.415481
1926,373844.805027
1927,133395.240605
1928,157079.896051
1929,126080.721184
1930,126133.535978
1931,143234.389304
1932,142272.979832
1933,176064.175316
1934,180502.895723
1935,169513.432937
1936,188598.110127
1937,186503.370825
1938,176102.422651
1939,250374.186939
1940,189543.268826
1941,171663.355055
1942,190002.16606
1943,205649.791178
1944,350559.989861
1945,393149.514168
1946,133464.954936
1947,316403.906728
1948,176629.21327
1949,252383.304896
1950,186154.086416
1951,252097.514395
1952,210741.434209
1953,166309.397237
1954,180239.73831
1955,134294.943375
1956,307196.453867
1957,155201.910484
1958,286926.22567
1959,145444.172338
1960,115678.821479
1961,117064.129197
1962,98052.1728181
1963,107802.737885
1964,103961.272063
1965,137306.195619
1966,135649.340081
1967,287645.352803
1968,398947.315122
1969,374511.204848
1970,375780.043876
1971,442280.954804
1972,364920.112583
1973,278746.266656
1974,332669.316236
1975,545044.247654
1976,262540.389656
1977,339561.664114
1978,332127.928286
1979,330278.665833
1980,207766.587324
1981,347339.01749
1982,213082.610125
1983,198389.739322
1984,171672.712774
1985,215398.364236
1986,206143.157381
1987,177485.211914
1988,175414.3349
1989,194940.057531
1990,208583.56467
1991,232907.09303
1992,215757.494826
1993,167910.522934
1994,232720.863443
1995,180770.197093
1996,247349.975227
1997,308499.562575
1998,311975.722253
1999,282673.170614
2000,314697.62521
2001,278909.061053
2002,238871.566274
2003,251192.990641
2004,279744.450801
2005,223650.667202
2006,217984.556934
2007,249549.109766
2008,214843.330224
2009,196553.724725
2010,198091.071922
2011,142954.739069
2012,170587.210505
2013,178992.671337
2014,188290.767267
2015,204145.733929
2016,193543.364047
2017,195445.828059
2018,109582.802835
2019,134646.101774
2020,102646.819966
2021,95603.2878199
2022,187344.470729
2023,148987.238528
2024,283938.023332
2025,338501.079113
2026,173538.224681
2027,157578.286671
2028,149906.788102
2029,166511.130644
2030,263422.583576
2031,231996.081333
2032,251667.816993
2033,247763.022641
2034,172372.72606
2035,218091.022415
2036,198540.076992
2037,209856.481329
2038,336195.875791
2039,227126.043523
2040,272108.060824
2041,313922.905388
2042,207763.33465
2043,177229.084843
2044,182491.038328
2045,206275.206603
2046,150823.753095
2047,148153.382445
2048,139438.511167
2049,147148.870592
2050,174540.518876
2051,100267.903345
2052,121188.25316
2053,149911.721547
2054,91678.0970866
2055,163619.668919
2056,142556.08953
2057,110718.254411
2058,220607.382058
2059,128590.978884
2060,178886.170351
2061,177866.593551
2062,127333.890989
2063,117178.867287
2064,136415.758739
2065,118998.564481
2066,158875.375913
2067,114160.784362
2068,151641.227646
2069,86133.1043554
2070,115240.01003
2071,92669.8743278
2072,132740.475595
2073,129591.120713
2074,179167.803597
2075,144835.110126
2076,117817.95606
2077,152969.642203
2078,121604.207031
2079,134194.937733
2080,116324.486277
2081,125777.730183
2082,120304.189257
2083,146632.452014
2084,104556.360053
2085,112659.502377
2086,105889.504885
2087,122003.963355
2088,98351.0489455
2089,78624.6831938
2090,124075.103856
2091,105852.332206
2092,127050.297723
2093,126687.797073
2094,109783.795858
2095,147925.922036
2096,81555.5876531
2097,100433.491094
2098,146219.035397
2099,49287.6646699
2100,63073.3768749
2101,116949.128265
2102,123584.640417
2103,98268.585424
2104,142487.667342
2105,130506.939184
2106,55167.2505577
2107,179652.601018
2108,121595.615716
2109,109245.498581
2110,134622.467926
2111,135529.436925
2112,137565.82156
2113,123876.881771
2114,120350.205202
2115,167264.634624
2116,117851.326312
2117,148934.483589
2118,125509.928431
2119,114573.648906
2120,114929.042073
2121,86992.3861188
2122,116032.587564
2123,83265.7671339
2124,154240.579382
2125,125713.935942
2126,145225.283729
2127,172711.079835
2128,126117.683304
2129,94588.7210144
2130,134187.625617
2131,137630.204278
2132,116241.135226
2133,123236.93451
2134,121347.406928
2135,97976.886489
2136,77082.4358778
2137,106225.266125
2138,135107.589455
2139,152291.313246
2140,140133.527777
2141,155223.492854
2142,123239.2404
2143,149122.289913
2144,127457.936044
2145,138558.90402
2146,164866.484847
2147,145978.352508
2148,133602.153406
2149,155343.650951
2150,221922.896835
2151,112797.793947
2152,184850.803097
2153,167594.49933
2154,108486.027598
2155,143640.138715
2156,269465.318987
2157,231671.073408
2158,238925.121527
