Id,SalePrice
1461,119920.732069
1462,161695.673048
1463,187241.080958
1464,195898.305061
1465,193288.348902
1466,172356.194262
1467,178436.730431
1468,160307.447406
1469,185854.408455
1470,121410.26635
1471,194541.110439
1472,96282.940681
1473,95892.175864
1474,144578.573038
1475,108338.231376
1476,374323.150224
1477,247554.420237
1478,281902.400907
1479,285789.461033
1480,477290.839161
1481,309215.392647
1482,206547.156592
1483,182436.257289
1484,162424.108115
1485,186407.596451
1486,195229.957494
1487,342980.36904
1488,226605.724089
1489,196849.267459
1490,238898.310207
1491,194711.278323
1492,93916.3012175
1493,173952.072814
1494,295095.027405
1495,286500.694871
1496,238344.002782
1497,181564.202236
1498,167812.445814
1499,158608.306024
1500,156449.776591
1501,177767.851073
1502,142716.685591
1503,286332.87464
1504,238094.420927
1505,225558.517139
1506,185114.96925
1507,250502.45238
1508,197430.171348
1509,159345.893558
1510,145676.300164
1511,155354.12503
1512,175308.192729
1513,146728.193989
1514,165030.930401
1515,195913.072019
1516,153787.118057
1517,166090.840618
1518,130940.475067
1519,215706.916482
1520,129381.290454
1521,134936.509363
1522,179445.681306
1523,110828.171092
1524,126766.992005
1525,121300.190299
1526,111586.965275
1527,102140.938227
1528,133203.383876
1529,152175.43022
1530,174456.444003
1531,105916.135701
1532,95210.7630703
1533,152327.090481
1534,126484.371719
1535,150309.800266
1536,107064.261342
1537,57629.0779543
1538,145359.239553
1539,187428.775709
1540,96388.6765805
1541,142429.162929
1542,144677.751921
1543,195802.954268
1544,86808.4525474
1545,111271.584679
1546,135469.563095
1547,134379.367983
1548,139539.019367
1549,118587.363654
1550,136078.641619
1551,110371.870522
1552,139696.900761
1553,153589.562747
1554,113865.262378
1555,163135.921828
1556,86754.2997329
1557,110696.283971
1558,101255.107623
1559,63505.4697519
1560,131904.849827
1561,132211.234033
1562,129043.884932
1563,119287.335819
1564,160668.309371
1565,148276.672663
1566,233164.793675
1567,76656.1677601
1568,237530.572811
1569,131430.681803
1570,133499.490572
1571,119991.486218
1572,145916.136539
1573,239818.406987
1574,115863.840772
1575,218051.944337
1576,251712.844911
1577,183660.942291
1578,143694.649855
1579,149044.917918
1580,192278.654138
1581,154524.794839
1582,123085.821007
1583,296294.950195
1584,219931.934478
1585,140005.422929
1586,66567.095009
1587,103530.425023
1588,149474.887248
1589,101470.034582
1590,134689.084201
1591,93370.4391777
1592,120868.354672
1593,122914.939953
1594,133094.932726
1595,102888.147627
1596,228251.077489
1597,195462.475653
1598,218208.865531
1599,161553.315214
1600,161250.410836
1601,65131.8879677
1602,115347.429423
1603,79675.2780637
1604,255263.012254
1605,236795.178325
1606,167133.629915
1607,170045.305798
1608,217670.987773
1609,183219.751106
1610,150970.0184
1611,139710.705742
1612,172911.468791
1613,166418.503815
1614,121659.149007
1615,88138.5089638
1616,76461.4867971
1617,90790.0243751
1618,126788.628515
1619,139455.799266
1620,144722.346489
1621,141603.399226
1622,138093.671356
1623,247793.028815
1624,213096.020427
1625,119049.361154
1626,166045.615665
1627,194564.581878
1628,272191.332524
1629,176839.93501
1630,364657.625193
1631,224872.050645
1632,241965.559745
1633,168606.069004
1634,186098.903221
1635,175811.219088
1636,154326.878647
1637,211541.29909
1638,180049.729369
1639,185938.234279
1640,256530.862586
1641,177964.934777
1642,236506.964874
1643,213376.963126
1644,228095.13416
1645,201330.176816
1646,157907.272022
1647,155901.461031
1648,130959.047528
1649,139924.562065
1650,111491.827277
1651,120693.111691
1652,97726.8894262
1653,99690.1017425
1654,143571.763915
1655,133499.930605
1656,140259.399678
1657,146674.999889
1658,144342.101559
1659,114296.409926
1660,155391.917969
1661,446051.98129
1662,386918.89543
1663,379272.547947
1664,490294.386689
1665,309591.22854
1666,314931.220823
1667,382290.475433
1668,349111.846099
1669,295980.541261
1670,341102.563912
1671,264307.986921
1672,429221.161752
1673,288085.330132
1674,239608.374482
1675,200217.282194
1676,201087.562639
1677,222997.57962
1678,465884.718851
1679,376715.993736
1680,339050.690917
1681,242705.589087
1682,298218.352715
1683,185000.173279
1684,171007.172151
1685,172166.587058
1686,167264.11601
1687,167829.344921
1688,189744.936547
1689,194717.531638
1690,194200.323649
1691,182129.311367
1692,256824.164542
1693,165934.248199
1694,180554.707447
1695,160385.53161
1696,270197.439414
1697,165351.417929
1698,349428.99844
1699,314673.085656
1700,254044.361161
1701,270696.733431
1702,242562.884784
1703,239201.042815
1704,275224.04041
1705,236155.951215
1706,426144.588172
1707,214568.103515
1708,204820.31736
1709,260899.725472
1710,218264.708129
1711,271730.998936
1712,255532.326511
1713,275431.866444
1714,226014.568042
1715,208858.718871
1716,183750.747031
1717,169481.901355
1718,134902.871766
1719,200760.998908
1720,228267.015537
1721,162524.155726
1722,125067.567966
1723,155913.635646
1724,203615.520317
1725,239209.850726
1726,187370.619514
1727,158635.0783
1728,171793.757824
1729,169153.597003
1730,157182.965453
1731,121926.033362
1732,124614.22882
1733,116361.060664
1734,123133.560631
1735,126141.342109
1736,109988.298986
1737,275119.695893
1738,244683.164942
