Id,SalePrice
1461,121897.75
1462,162336.171875
1463,184220.4375
1464,196600.734375
1465,191271.46875
1466,172392.546875
1467,176311.171875
1468,170965.34375
1469,184826.671875
1470,125783.070312
1471,200735.671875
1472,94421.6171875
1473,94440.2578125
1474,156152.28125
1475,119212.023438
1476,396147.90625
1477,245227.90625
1478,279714.875
1479,276776.34375
1480,505257.6875
1481,331002.3125
1482,206211.390625
1483,167052.21875
1484,169587.15625
1485,182480.09375
1486,199381.8125
1487,321518.90625
1488,226601.71875
1489,189118.8125
1490,225997.0
1491,188732.15625
1492,92368.6484375
1493,175257.203125
1494,294161.46875
1495,286031.8125
1496,234731.625
1497,178592.71875
1498,162764.34375
1499,160311.0625
1500,152733.109375
1501,171430.171875
1502,145537.234375
1503,292174.4375
1504,241214.953125
1505,220204.546875
1506,187676.78125
1507,257659.296875
1508,196889.125
1509,163565.09375
1510,139154.53125
1511,143950.625
1512,171076.734375
1513,136536.3125
1514,145881.015625
1515,200021.921875
1516,150376.9375
1517,161876.25
1518,133773.9375
1519,224275.6875
1520,132673.03125
1521,134498.359375
1522,168855.453125
1523,119108.15625
1524,128119.679688
1525,124220.101562
1526,109988.164062
1527,101647.867188
1528,136065.890625
1529,150858.71875
1530,171179.0625
1531,103451.648438
1532,99368.9609375
1533,147393.984375
1534,131412.265625
1535,160258.328125
1536,111582.5625
1537,61621.53125
1538,153180.34375
1539,193172.828125
1540,89728.109375
1541,144729.875
1542,137802.46875
1543,212782.640625
1544,72311.21875
1545,112589.609375
1546,131034.320312
1547,132619.765625
1548,137091.09375
1549,108700.742188
1550,126370.304688
1551,109599.484375
1552,136513.921875
1553,146779.59375
1554,111924.460938
1555,157337.53125
1556,79163.8984375
1557,105231.617188
1558,99975.3203125
1559,68548.546875
1560,134301.234375
1561,126047.492188
1562,132194.734375
1563,121847.429688
1564,167775.796875
1565,144732.921875
1566,227430.6875
1567,73521.6640625
1568,225656.28125
1569,143222.390625
1570,140182.703125
1571,117965.828125
1572,145793.671875
1573,254225.296875
1574,112751.757812
1575,221765.125
1576,229333.1875
1577,186834.578125
1578,146856.46875
1579,146872.421875
1580,198676.296875
1581,145592.0625
1582,129036.523438
1583,326658.75
1584,222488.125
1585,143261.1875
1586,75731.125
1587,97175.984375
1588,149024.375
1589,99087.0546875
1590,139111.546875
1591,98685.3125
1592,118203.789062
1593,124687.742188
1594,125143.171875
1595,113675.21875
1596,239282.109375
1597,180457.859375
1598,206467.390625
1599,176372.375
1600,172402.078125
1601,73130.3359375
1602,116026.21875
1603,65306.1523438
1604,274433.4375
1605,248001.734375
1606,174245.765625
1607,161146.453125
1608,204443.953125
1609,181584.484375
1610,153396.859375
1611,135737.078125
1612,162164.421875
1613,164153.453125
1614,123012.671875
1615,86297.71875
1616,73616.453125
1617,93404.453125
1618,129969.59375
1619,135257.15625
1620,165531.515625
1621,142040.890625
1622,143448.21875
1623,284390.03125
1624,211969.84375
1625,121657.929688
1626,155766.75
1627,190256.484375
1628,269332.59375
1629,176949.078125
1630,362240.0
1631,212641.4375
1632,241302.15625
1633,171464.015625
1634,189673.5
1635,176443.71875
1636,151327.75
1637,188446.546875
